id,date,author,quote
1391,2019-10-09,"Serge, hitting on a train apparently?","""Oh, hello... you come around here often?"""
1393,2019-10-09,Serge,"""I wonder if *Wiggins* comes out of this alive?"""
1394,2019-10-10,Serge,"""You're complaining; that's fine."""
1395,2019-10-10,Serge,"""Oopsa-doofa..."""
1396,2019-10-10,Serge,"""This is *not* a good economy to be a Wiggins in."""
1397,2019-10-10,Serge,"""I don't know what East means"""
1398,2019-10-10,Serge,"""Sorry, I don't know why I got so aggressive about that. Now I feel bad."""
1399,2019-10-11,Serge,"""Peanut butter... peanut butter."""
1400,2019-10-11,Serge,"""That's your right, Ben. The other way."""
1401,2019-10-14,Serge,"""Oh, I am a *giant* idiot."""
1402,2019-10-14,Serge,"""My name is 'Serge' and I am the smartest person ever!"""
1403,2019-10-14,Serge,"""I'm an *artist,* chat. Don't judge me."""
1404,2019-10-14,Serge,"""Nooooo! My straight lines!"""
1405,2019-10-14,Serge,"""Oh my god, Wiggins! You're a hero!"""
1406,2019-10-14,Serge,"""Do I even *need* a Wiggins? Enh, probably..."""
1407,2019-10-14,Serge,"""Alright! Let's put Wiggins in the corner..."""
1408,2019-10-16,"Serge, mere minutes before this is how we ended","""This isn't how I see us ending."""
1409,2019-10-16,Serge,"""I can't believe how many zombies popped out of that extremely large building!"""
1410,2019-10-16,Serge,"""Hello. Please stay angry at me."""
1411,2019-10-16,Serge,"""Oofa le doofa. That's french for 'we done goofed'"""
1412,2019-10-16,Serge,"""I just have to get big and rich!"""
1413,2019-10-16,Serge,"""Why'd I listen to chaaat!?"""
1414,2019-10-17,"Serge, on his FOURTH attempt to beat a map due to previous mistakes","""Did I make a mistake? ...no, that doesn't sound like me."""
1415,2019-10-17,Serge,"""Have you thought about maybe having a bite of this delicious and nutritious Wiggins?"""
1416,2019-10-17,Serge,"""Can somebody let the Wiggins out, please?"""
1418,2019-10-20,"Serge, unknowingly talking about the thought process that led to the creation of Truckzilla","""Let's take the object that is already terrifying, and light it on fire."""
1419,2019-10-20,"Serge, with a MOOD; seriously, no sass on this one","""I know what I mean to say; it's just English is hard sometimes."""
1420,2019-10-20,"Serge, excited upon seeing a booty","""Booties!"""
1421,2019-10-20,Serge,"""Hey, thanks, chat! NOOO!"""
1422,2019-10-20,Serge,"""Oi hweh, hweh, hweh! That's how I pronounce that, by the way..."""
1423,2019-10-20,Serge,"""Alright, chat: time for everyone to get sad!"""
1424,2019-10-21,Serge,"""Hahaha jokes on you, I'm in Overwatch."""
1425,2019-10-21,"Serge, showcasing hubris","""The NPC warned me? I didn't Listen!"""
1426,2019-10-21,Serge,"""No one shoots bullets at *me!*"""
1427,2019-10-21,"Serge, repeating himself without realizing it","""Is that rookie going to die?"""
1428,2019-10-21,Serge,"""I've never seen friendship before!"""
1429,2019-10-23,Serge,"""I overpronounced the pus."""
1430,2019-10-23,Serge,"""Is this a lightsaber?"""
1431,2019-10-23,Serge,"""You put the snipe-le on the right-fle."""
1432,2019-10-23,Serge,"""Ca-caw! Wait, that's not the sound a sword makes..."""
1433,2019-10-23,"Serge, sounding like a student trying to justify their grades","""Eighty-four percent's *basically* ninety."""
1434,2019-10-23,Serge,"""Pew pew! I am the night!"""
1435,2019-10-23,Serge,"""Yeet! Wait, were there a bunch of people there?"""
1436,2019-10-23,Serge,"""Oh, tongue stuff, gross."""
1437,2019-10-24,Serge,"""I think now's a pretty good time to do some things with explosives."""
1438,2019-10-24,Serge,"""Maybe Wolverine ate elvis?"""
1439,2019-10-25,Serge,"""Get yo'self a Jo; I don't know what to tell you."""
1440,2019-10-25,Serge,"""Oh, thank you Adam. I didn't see what you were doing with your hands."""
1441,2019-10-28,Serge,"""I believe in the Heart of the Gun. It's like the Heart of the Cards, but louder!"""
1442,2019-10-29,Serge,"""Sixty-four! Thank you, people who can count!"""
1443,2019-10-29,"Serge, somehow surprised by this","""I *counted* wrong!"""
1444,2019-10-29,"Serge, hoping for the everwinter that ends the world","""All I want is Ragnarok."""
1445,2019-10-29,"Serge, who we are *all* proud of","""I'm proud of me."""
1446,2019-10-30,Serge,"""Stop texting me! We're *in the same room!*"""
1447,2019-10-30,Serge,"""I've never seen what level three friendship does!"""
1448,2019-10-30,"Serge, asking the deep questions","""Do these count as robots?"""
1449,2019-10-31,"Serge, channelling his mother","""It's Italian, you peasant!"""
1450,2019-10-31,Serge,"""We're getting you installed with additional Dodge"""
1451,2019-10-31,Serge,"""What would happen if I went and hit that person with my mind?"""
1452,2019-11-01,Serge,"""Hold up, I need to bring up Ben's Stream so I can see the butt-mug."""
1458,2019-11-05,"Serge, learning that disappointing compromises must be made in life","""I *guess* that's cool. You still *kind of* look like Spider-Man..."""
1460,2019-11-05,"Serge, making snakey shapes with his hands",*Snake Hissing*
1461,2019-11-05,"Serge, with the big mood","""Nothing has happened... and I'm *really* nervous about it."""
1462,2019-11-05,Serge,"""Anybody who knows me knows I don't read."""
1463,2019-11-05,"Serge, expressing odd desires","""FaceOff is a work of art! I want to take his *face.* *Off.*"""
1469,2019-11-06,"Serge, a Millennial","""Nooo! I'm too poor!"""
1470,2019-11-06,Serge,"""That could just be hubris or ignorance speaking."""
1471,2019-11-06,"Serge, being rude","""Apparently Kevin doesn't have any intelligence."""
1472,2019-11-10,"Serge, with excellent life advice","""Be a scientist, do crimes."""
1473,2019-11-11,Serge,"""My brother, my mother and me.....wait"""
1474,2019-11-11,Serge,"""It's okay, I only got the name of their marquee show wrong literally every time I said it."""
1475,2019-11-11,"Serge, in a shocking heel turn","""Coffee is just imitation tea."""
1477,2019-11-18,"Serge, whispering","""I didn't realize KevinTheShark was a *genius*!"""
1478,2019-11-18,Serge,"""That's a lot of booty!"""
1479,2019-11-18,"Serge, digging his own grave","""Ah, I should have been greedier... Chat, why don't you ever tell me to be greedier!?"""
1482,2019-11-19,Serge,"""From hell's heart I stab at thee!"""
1483,2019-11-19,"Serge, lamenting his lack of powers","""I have no powers. I have no powers? I have no powers! ...I have no powers."""
1484,2019-11-20,Serge,"""Europe, and *then* money!"""
1485,2019-11-20,Serge,"""Alright, you burnt to death, good. You also burnt to death, also good."""
1486,2019-11-20,"Serge, staying on-brand","""Was it there the whole time and I just didn't see it?"""
1487,2019-11-20,Serge,"""There are some things you just have to endure, like the smell of unwashed kigurumis, okay?"""
1488,2019-11-20,Serge,"""The Timbit followed me between streams!"""
1490,2019-11-20,Serge,"""Doesn't it feel... good to just... kill everything?"""
1491,2019-11-20,Serge,"""I've always wanted to be a snake."""
1492,2019-11-20,Serge,"""In my defence, *I* think I'm hilarious."""
1493,2019-11-21,Serge,"""I'm so used to getting text messages from aliens yelling at me."""
1494,2019-11-25,"Serge, giving a preview of his eventual mid-life crisis","""I do like the idea of just giving up on your responsibilites and living in the woods..."""
1495,2019-11-25,"Serge, telling us what we already know","""Bits are currency."""
1496,2019-11-25,Serge,"""What do vending machines do?"""
1497,2019-11-25,Serge,"""Alright, let's vape a little..."""
1498,2019-11-25,Serge,"""Is this an espresso machine or a cash register?"""
1499,2019-11-26,Serge,"""Oh! Teeth!"""
1500,2019-11-26,Serge,"""I just want to worship you, and take your cursed powers."""
1501,2019-11-26,Serge,"""Yaaas... a fish."""
1502,2019-11-26,Serge,"""Yes, monkey! Good! Kill!"""
1503,2019-11-26,Serge,"""I didn't know I had this much greed in me!"""
1504,2019-11-27,"Serge, being hurtful","""Yeah... the mods are kind of boring."""
1505,2019-11-27,"Serge, revealing his dark secret","""Look, I didn't read-- I skimmed it, okay!?"""
1506,2019-11-27,Serge,"""I like Max"""
1508,2019-11-29,Serge,"""There's no other reason we're putting Ben into this Box."""
1509,2019-11-29,Serge,"""It's tradition in Jos-giving that you eat chicken until you hate yourself."""
1510,2019-11-29,Serge,"""Why do only *I* fall to my death!?"""
1511,2019-11-29,Serge,"""How do I... how do I dig *up*?"""
1513,2019-12-02,"Serge, the concept of a minefield flying just over his head","""Who just puts random landmines out in a field?"""
1514,2019-12-02,"Serge, just straight lying to chat","""I don't get lost that often."""
1515,2019-12-02,"Serge, giving excuses for not reading","""Look I'm not made of time"""
1516,2019-12-03,Serge,"""I just need to get inside of James!"""
1517,2019-12-03,Serge,"""Yeah, screw you, Nintendo!"""
1518,2019-12-03,"Serge, describing the normal state of affairs","""James and I not doing the perfect teamwork, there."""
1519,2019-12-05,Serge,"""JoeKim counts as people!"""
1520,2019-12-05,Serge,"""What up now, claw-haters? Behold the power of the claw!"""
1521,2019-12-06,"Serge, spitefully, to Adam","""I don't think in ANY circumstance you are the Dad."""
1524,2019-12-08,Serge,"""Just be aware, friends, that there might be a non-zero amount of 'aw butts.'"""
1526,2019-12-08,Serge,"""I am but a peasant."""
1527,2019-12-08,"Serge, immediately followed by the game he is playing","""Alright, can't miss. Missed."""
1528,2019-12-08,"Serge, giving the worst advice I've heard him give yet","""Just ignore the head wound; I'm sure it's fine."""
1529,2019-12-08,Serge,"""Let's fight some worms!"""
1530,2019-12-09,Serge,"""Crab... people..."""
1531,2019-12-09,Serge,"""I love it when people give me money."""
1532,2019-12-09,"Serge, learning the basics","""Wait, can I operate these arms somehow!?"""
1533,2019-12-09,Serge,"""Who is *leading* this rag-tag group of amateurs!? What a disaster!"""
1534,2019-12-10,Serge,"""Silktouch...[sic]... is stupid."""
1535,2019-12-10,Serge,"""You're *so smart,* Uno!"""
1536,2019-12-10,Serge,"""Why is this cake so thirsty?"""
1537,2019-12-10,Serge,"""I found the chicken pocket."""
1538,2019-12-10,"Serge, to Ravynn, almost 2 years in","""You're a genius."""
1539,2019-12-12,Serge,"""If I just stop breathing, maybe the pain will go away..."""
1540,2019-12-12,"Serge, seconds before it got *very* bad","""How bad can this turn possibly be?"""
1541,2019-12-12,Serge,"""I'm having an *absolute* blast, even if folk are dying."""
1542,2019-12-12,Serge,"""Oh, you're just bleeding to death. I don't care about you."""
1543,2019-12-12,"Serge, professional streamer","""Who are you? What is this?"""
1544,2019-12-12,Serge,"""What? What's an armadillo? Is an armadillo a tank, or is that a person?"""
1545,2019-12-12,Serge,"""Wait. Am I surrounded by aggressive crabs?"""
1551,2019-12-15,Serge,"""I *do* love fertility rites."""
1552,2019-12-15,Serge,"""All I wanted to do was have them touching. ALL I WANTED TO DO WAS HAVE THEM TOUCH!"""
1553,2019-12-15,"Serge, always on-brand","""You want coffee? I accept."""
1554,2019-12-15,Serge,"""Apparently I have to *pay* people to be my friends, chat..."""
1556,2019-12-16,"Serge, without a hint of irony","""I can just buy friendship with coffee?!"""
1557,2019-12-17,Serge,"""Is James falling to his death just Fanservice?"""
1558,2019-12-17,"Serge, two minutes into returning to Minecraft after months","""Stop that... just BURN to death!"""
1559,2019-12-17,Serge,"""I'm distracted. What is *that*? Why is it *shiny*?!"""
1560,2019-12-17,Serge,"""It's okay... there's no police in Minecraft..."""
1561,2019-12-17,Serge,"""There's no police in Minecraft, who's going to report us for these thefts?"""
1562,2019-12-17,"Serge, the conservationist","""These things are super pretty! I'm chopping it down!"""
1563,2019-12-17,Serge,"""I didn't know you were the defenders of Mutton!"""
1564,2019-12-17,"Serge, literally half a second before setting himself on fire","""I'm going to put this here, so that nothing bad happens."""
1565,2019-12-17,"Serge, a genius","""Luckily, I'm a genius."""
1566,2019-12-17,Serge,"""I'm like a mod-baby."""
1567,2019-12-18,Serge,"""Poison can't kill you"""
1568,2019-12-18,"Serge, role model","""I don't want to look down on my past mistakes; I don't want to *actually* fix them."""
1569,2019-12-18,Serge,"""I'm not dead I'm a god!"""
1570,2019-12-29,Serge,"""I think the tree can get higher than 5 feet but don't quote me on that"""
1571,2019-12-29,Serge,"""Hey look - rats. Oh god..."""
1572,2019-12-29,Serge,"""Oh, what's that, slimes? You can't hurt me when I stand above the-- agh. AGH!"""
1573,2019-12-29,Serge,"""Hold on, hold on... I'm a genius. OW!"""
1574,2019-12-29,Serge,"""Haha. Idiot."""
1575,2019-12-30,Serge,"""Sell me on worms, chat"""
1577,2019-12-30,Serge,"""I love James' stupid face"""
1578,2019-12-31,Serge,"""I-- snah-- gnnh!"""
1579,2019-12-31,Serge,"""Black pigs look like demons in the night."""
1580,2019-12-31,Serge,"""Wait. I need more bangers."""
1581,2019-12-31,"Serge, jinxing himself","""2020 is going to be the year of no more off-by-one errors."""
1582,2020-01-01,Serge,"""In 2020 I've learned to let go. That's not true. I'm lying to you and myself."""
1583,2020-01-02,Serge,"""Make a SUPERIOR Hubris Emote?!"""
1584,2020-01-02,Serge,"""James' face is actually enormous."""
1585,2020-01-02,Serge,"""If it's good enough for Twitch Chat, it's good enough for me."""
1586,2020-01-02,"Serge, asking completely seriously","""What's the slogan for Teenage Mutant Ninja Faeries?"""
1587,2020-01-06,Serge,"""Turns out I am not only full of lies but also extremely lucky"""
1588,2020-01-07,Serge,"""Spin that chicken wheel!"""
1589,2020-01-07,Serge,"""James hungers."""
1590,2020-01-07,Serge,"""I mean, hell... I should probably charge Gunner more."""
1591,2020-01-07,Serge,"""I'm a land dolphin, now!"""
1592,2020-01-12,"Serge, of a neighbourhood in Cities Skylines he named ""Twitch Chat""","""Ugh, this community... it's so... polluted."""
1593,2020-01-12,Serge,"""How big are people?"""
1594,2020-01-12,Serge,"""Oh. Did I goof a butts?"""
1595,2020-01-13,Serge,"""God, I would sell out *so* quickly..."""
1596,2020-01-13,Serge,"""We don't want our books to get sweaty."""
1597,2020-01-13,Serge,"""I do that a lot - I just kind of skim."""
1598,2020-01-13,Serge,"""Oh god, I'm the McDonald's meme."""
1599,2020-01-13,Serge,"""I'm not proud of what just happened. It is hilarious, though"""
1600,2020-01-13,Serge,"""We don't need to murder more people, we already have their hats."""
1601,2020-01-14,"Serge, to Chat, who Knew","""Turns out sugarcane is more dangerous then razorwire. Who knew?"""
1602,2020-01-14,"Serge, to James","""You look like a peasant."""
1603,2020-01-14,Serge,"""What do I do with all this fluid?"""
1604,2020-01-21,Serge,"""Are you a cocoa bean? I'm a genius."""
1605,2020-01-21,"Serge, being Serge","""I kind of just skimmed what you said, gonna be honest."""
1606,2020-01-21,Serge,"""Bee-yam! Done-zo!"""
1607,2020-01-23,Serge,"""Huh, neat. Huh, neat. Huh, neat. Neat."""
1609,2020-01-23,"Serge, of Fugi","""Your face is 3D, but your eyes... are... I don't want to know."""
1610,2020-01-25,Serge,"""It's unpossible for me to make a mistake."""
1611,2020-01-25,Serge,"""I wish there were space worms."""
1612,2020-01-25,Serge,"""Is school large or big?"""
1613,2020-01-28,Serge,"""Come look at this cow, Jo - it's blue."""
1614,2020-01-28,Serge,"""I have been rendered speechless... by a closet full of pickles."""
1615,2020-01-28,Serge,"""Dr. Snerge Q. Yagerdyne, that's what they call me"""
1616,2020-01-28,Serge,"""I have always lied."""
1617,2020-01-30,Serge,"""I've never seen my eyes!"""
1618,2020-01-30,Serge,"""'Burn James down.' I mean... all right..."""
1619,2020-01-30,Serge,"""Where'd my hamburgers go?"""
1620,2020-01-30,Serge,"""Look, just because I talk about it doesn't mean I know what it is."""
1621,2020-01-30,Serge,"""Hacker voice! Lunch is ready!"""
1622,2020-01-30,Serge,"""Oh, shoot. I don't want my butts."""
1623,2020-01-30,"Serge, logically","""Gunpowder is kinda like a spider thing."""
1624,2020-02-02,Serge,"""I got dust in my dome."""
1625,2020-02-02,"Serge, educating us about the nuances between different round solids","""We might want to make another orb after this. Sorry... *sphere*."""
1626,2020-02-02,"Serge, of a sphere","""Ah, this *stupid* cube!"""
1627,2020-02-02,"Serge, somehow *not* talking about being domed in MTG","""I'm being bullied by domes, and I don't appreciate it."""
1628,2020-02-02,Serge,"""You are *lying* to me, and I *don't like it!*"""
1629,2020-02-02,"Serge, with a Big Mood","""Remember, like, thirty minutes ago when I was really proud of myself?"""
1630,2020-02-02,Serge,"""If it isn't symmetrical, is it worth building?"""
1631,2020-02-03,Serge,"""Oh... there's a little bit of *butts.*"""
1632,2020-02-03,Serge,"""Geez... I'm getting lost in my own base... cool!"""
1633,2020-02-03,Serge,"""The system works! The. System. Works."""
1634,2020-02-03,Serge,"""Isn't modded great?"""
1635,2020-02-03,Serge,"""When I'm not streaming, Serge always refers to Serge... as... Serge?"""
1636,2020-02-03,Serge,"""I only have these cheeseburgers to eat. They've gotta last me..."""
1637,2020-02-04,Serge,"""I have infinite bones."""
1638,2020-02-04,Serge,"""Hello everyone, and welcome to Cinnamon Bun Hour."""
1639,2020-02-04,Serge,"""Welcome to the Negaworld where you can read things!"""
1640,2020-02-04,Snerge,"""Welcome to the nega world! In the nega world you can READ"""
1641,2020-02-04,Serge,"""Is a hammock a light source?"""
1642,2020-02-04,Serge,"""Ah, no, the sun! Curse you! Curse yooooou!"""
1643,2020-02-04,Serge,"""Gimme more-a that moonjuice!"""
1644,2020-02-04,"Serge, immediately before failing","""Don't mind me... just basking in hubris over here..."""
1645,2020-02-09,Serge,"""Ow! Ow! I feel lied to! Why am I on fire?!"""
1646,2020-02-09,Serge,"""I can one-vee-one a wolf. I *can* one-vee-one a wolf!"""
1647,2020-02-09,Serge,"""PANCAKES?! Aw, twenty-seven dollars...?"""
1648,2020-02-09,Serge,"""You have to get close to me before you can danger me."""
1649,2020-02-09,Serge,"""Ah, wait, no; *I* am the idiot."""
1650,2020-02-09,"Serge, to the surprise of no one","""For whatever reason, I didn't read it."""
1651,2020-02-09,Serge,"""Urgh. It's a lot of stuff... a lot of words. I don't have time to *read.*"""
1652,2020-02-09,Serge,"""Hello, horse butts."""
1653,2020-02-10,Serge,"""What if a hobbit was like a mountain goat"""
1654,2020-02-10,Serge,"""Haha! I'm a dooooo..."""
1655,2020-02-10,Serge,"""It *is* hammer time. Woah. Woah woah."""
1656,2020-02-10,Serge,"""I don't have time to read."""
1657,2020-02-10,Serge,"""Ah! The perfect opportunity for crime."""
1658,2020-02-10,Serge,"""I don't get to collect your soul if you explode"""
1659,2020-02-13,"Serge, famous last words, Again","""Should we check a tutorial? NAH let's WING this."""
1661,2020-02-13,Serge,"""Oh, hold on a second... am I a genius?! Nooooo!"""
1662,2020-02-13,Serge,"""Screw you, current thing!"""
1664,2020-02-16,Serge,"""Quick, somebody who's good at math... am I dead?"""
1665,2020-02-16,Serge,"""Yo, that's rye!"""
1666,2020-02-16,Serge,"""I didn't think chaos would be that crappy, honestly."""
1667,2020-02-17,Serge,"""That looks so cute! Teeth! Oh, it has little teeth!"""
1668,2020-02-17,"Serge, with 2020's Big Mood","""Stop financially rewarding me for making mistakes."""
1669,2020-02-17,Serge,"""How did you get up there? How will you get down? Don't *look* at me!"""
1670,2020-02-18,Serge,"""Alright, TLDR, Am I going to jail? ...No seriously, am I going to Jail?"""
1672,2020-02-18,"Serge, foolishly, to his own supportive MODS","""Look, if I'm going to jail, you're going down with me."""
1673,2020-02-18,"Serge, with the usual state of affairs","""Apparently Jo is aware of something; I don't know what's happening."""
1674,2020-02-20,Serge,"""Jo! We need to try the Twix Twix slam!"""
1675,2020-02-20,Serge,"""My limbs are so long"""
1676,2020-02-23,"Serge, of himself","""Do you feel like you're watching an anime?"""
1677,2020-02-24,Serge,"""Without *any* of your help, I have come up with the perfect system."""
1678,2020-02-24,"Serge, once again with the Big Mood","""Why can't I get out of this hole?"""
1679,2020-02-24,Serge,"""If there is one thing that I've proven over and over, it's that I'm a scientist. My method's indisputable."""
1680,2020-02-24,Serge,"""Diabore, you don't count. You don't get to talk."""
1681,2020-02-24,Serge,"""In what world is *chat* always right? What channels have *you* been watching?"""
1682,2020-02-24,Serge,"""I want everyone to know when I'm thirsty"""
1683,2020-02-24,Serge,"""Now it will have a majestic view of James"""
1685,2020-02-25,"Serge, whispering","""Serge can read minds..."""
1686,2020-02-27,Serge,"""I'm not a doctor of water"""
1687,2020-02-27,Serge,"""Chicken, you are standing in the way of progress"""
1688,2020-02-27,Serge,"""Everything looks like a stack of pancakes when it's not covered in flowers"""
1689,2020-02-27,Serge,"""Let's land on James's nose here"""
1690,2020-02-28,"Serge, of James' home stream","""They took that from us."""
1691,2020-02-28,Serge,"""James is smart."""
1692,2020-03-12,Serge,"""I'm not a genius"""
1693,2020-03-12,Serge,"""Hi yes I am very dumb"""
1694,2020-03-13,Serge,"""Gwahaaa! Ninja Turtle."""
1695,2020-03-14,Serge,"""I think I'm learning?"""
1696,2020-03-14,Serge,"""Fatigue is not a resource!"""
1697,2020-03-14,Serge,"""Magic stuff's a little bit weird."""
1698,2020-03-14,Serge,"""Ooh! Topology!"""
1699,2020-03-14,Serge,"""Sometimes they just explode, and I guess I'm okay with that?"""
1700,2020-03-15,Serge,"""Being on fire sucks"""
1701,2020-03-16,Serge,"""Wait. You still have purple goo coming out of you..."""
1702,2020-03-17,Serge,"""Come for the Minecraft, stay for the Yaks."""
1703,2020-03-17,Serge,"""Where's my sleeping bag, and other stories with Serge."""
1704,2020-03-17,Serge,"""Looking at James, I was filled with nothing but disappointment."""
1706,2020-03-17,Serge,"""What's up?! Damn, I am pretty!"""
1707,2020-03-17,Serge,"""That's not vanity; that's friendliness."""
1708,2020-03-17,Serge,"""Chat just keeps on talkin' 'bout yaks!"""
1709,2020-03-17,Serge,"""Crabs are very dumb."""
1710,2020-03-17,Serge,"""SergeCraft where the scope creep is real and the plans don't matter."""
1711,2020-03-17,"Serge, deadpan","""Thank you. I'm very funny."""
1713,2020-03-17,Serge,"""Can you put a leash on a crab? Asking for a friend."""
1714,2020-03-19,Serge,"""We're not playing chess, we're playing dance floor."""
1715,2020-03-19,Serge,"""My first time crashing the server! I'm so proud of myself!"""
1716,2020-03-19,"Serge, betraying everything he holds dear","""The outside doesn't need to be pretty."""
1717,2020-03-19,Serge,"""One, two, three, four, five butts."""
1718,2020-03-19,Serge,"""Say no to YakAxe. Yakitty-Axe!"""
1719,2020-03-22,Serge,"""So, Isaac Newton, Imma need you to just chill..."""
1720,2020-03-22,Serge,"""How do I get *you* to join *me* in bullying Wheeler?"""
1721,2020-03-22,Serge,"""I am unimpressed by England right now, chat. I am unimpressed."""
1722,2020-03-22,Serge,"""It's okay to try to eat your neighbours."""
1723,2020-03-22,Serge,"""Wheeler. You. Idiot."""
1724,2020-03-23,Serge,"""Help! I'm lost in Astral Hell!"""
1725,2020-03-23,Serge,"""Somehow it always comes back to Suffix."""
1726,2020-03-24,Serge,"""I'm not even IN IT! I'm an Internet Clown!"""
1727,2020-03-24,Serge,"""As long as it looks good, I don't really care."""
1728,2020-03-26,Serge,"""The corruption looks awesome"""
1729,2020-03-26,Serge,"""Barbie was just full of hair"""
1730,2020-03-27,Serge,"""We could have a combination robot and genetic facility, and just start pooping out people!"""
1731,2020-03-29,"Serge, apparently getting the point of Stellaris","""Look how much *space* we have!"""
1732,2020-03-29,Serge,"""Earth? Earth sucks."""
1733,2020-03-30,Serge,"""Ok, touching it is painful."""
1734,2020-03-30,Serge,"""I just wanna say... shout out to shulker boxes!"""
1735,2020-03-30,Serge,"""I don't know why, but I imagine Max as a three-headed dog."""
1736,2020-03-30,Serge,"""Oh my god, I look so cool."""
1737,2020-03-30,Serge,"""...are we the bad guys? No."""
1738,2020-03-30,Serge,"""Next question: where are my murder farms?"""
1739,2020-04-01,Serge,"""Anyone who is sad will be given espresso and a kitten until morale improves."""
1740,2020-04-01,Serge,"""Architecture excites me."""
1741,2020-04-01,Serge,"""We're free, we're idealistic, and we *look good.*"""
1742,2020-04-01,Serge,"""Less science; more theatre!"""
1743,2020-04-01,Serge,"""Complacency leads to happiness."""
1744,2020-04-01,Serge,"""I could crush our neighbors if I wanted to."""
1745,2020-04-02,Serge,"""I'm going to be abusing my creative powers here..."""
1746,2020-04-04,Serge,"""Look. Cash is king."""
1747,2020-04-04,Serge,"""Oh, I forgot how crappy Earth is!"""
1748,2020-04-04,Serge,"""Whatever. We're rich! We'll just buy our way out of this problem. Done! ...crap."""
1749,2020-04-04,Serge,"""We've discovered Axe Body Spray? I'm so happy."""
1750,2020-04-04,"Serge, not quite understanding the concept of a black hole","""Are there any other black holes I could just jump into?"""
1751,2020-04-06,Serge,"""Beej's face opened up!"""
1752,2020-04-07,Serge,"""Perfect! It's beautiful-- wait, crap!"""
1753,2020-04-07,Serge,"""Don't do what Dummy Serge does."""
1754,2020-04-07,Serge,"""Remember: kayfabe."""
1755,2020-04-07,Serge,"""By 'pirate,' I mean 'carrot.' ...by 'carrot,' I mean 'parrot.'"""
1756,2020-04-07,Serge,"""I got distracted by Suffix's face"""
1757,2020-04-09,"Serge, announcing his love of household cleaning products","""Sponges are amazing! God I love sponges!"""
1758,2020-04-09,Serge,"""It's not a fall if I don't scream."""
1759,2020-04-09,"Serge, with some sort of decadent BBQ sandwich",*Mouth Noises*
1760,2020-04-09,Serge,"""Man, Suffix is *so* metal..."""
1761,2020-04-09,Serge,"""How *dare* you, mods?!"""
1762,2020-04-09,Serge,"""I am a big liar!"""
1763,2020-04-09,"Serge, outraged","""You have to make your *own* coffee?!"""
1764,2020-04-09,Serge,"""We're actually building a metaphor."""
1765,2020-04-09,Serge,"""Suffix is a hydra of doom."""
1767,2020-04-09,"Serge, the old man","""Dang kids and your Instagrams!"""
1768,2020-04-10,Serge,"""Oh god! The spiders drop spiders when they die!"""
1769,2020-04-10,Serge,"""It's spider Babushkas!"""
1770,2020-04-10,"Serge, on the occasion of his birthday","""The more we kill, the stronger we become."""
1771,2020-04-11,Serge,"""Look. I'm not here to smart."""
1772,2020-04-11,Serge,"""Serge not known for Strategy, Serge only know for fight."""
1773,2020-04-11,Serge,"""Ooh! We can continue to upgrade things on Beej."""
1774,2020-04-11,Serge,"""So my big thing with coffee is, I want to drink it."""
1775,2020-04-11,Serge,"""I want to embrace! I want to embrace you..."""
1776,2020-04-11,"Serge, just doing Serge things","""I probably should have read it before I clicked on it, eh?"""
1777,2020-04-11,Serge,"""I don't want to go to council; I don't want to vote; I don't want to read *tooltips*!"""
1778,2020-04-11,Serge,"""You know what I'm a big fan of? Ignorance!"""
1779,2020-04-11,Serge,"""I alone control the senate!"""
1780,2020-04-11,Serge,"""Can I talk to Adam... as an *equal*?"""
1781,2020-04-12,Serge,"""Horses! Wait no its cows!"""
1782,2020-04-12,"Serge, notorious #TeamChaos member","""I subscribe to your anarchy newsletter."""
1783,2020-04-12,"Serge, full of gratitude","""Stop distracting me with your support!"""
1784,2020-04-12,Serge,"""Don't you talk to me or my lumpy son ever again!"""
1785,2020-04-12,Serge,"""Oh, that's so Lerge."""
1786,2020-04-12,Serge,"""Fire is güd."""
1787,2020-04-13,Serge,"""Welp. Too late to learn, now."""
1788,2020-04-14,Serge,"""Within this box... is *chaos.*"""
1789,2020-04-14,Serge,"""My name is Serge, and I like to build with diorite."""
1790,2020-04-14,Serge,"""All my friends are puns."""
1792,2020-04-14,"Serge, after finding a large patch of diorite","""It just keeps going. There is just so much value."""
1794,2020-04-14,"Serge, giving voice to a tragedy we've all experienced","""It's a shame I can't put the hat on the dog."""
1795,2020-04-14,Serge,"""They have to die to preserve kayfabe!"""
1796,2020-04-14,Serge,"""Beej already exists in our world."""
1797,2020-04-16,Serge,"""Just air mouthfart noises, I guess."""
1798,2020-04-16,Serge,"""It's time to Slab! That! Beej!"""
1799,2020-04-16,Serge,"""Real talk: Can I harness the power of lightning?"""
1800,2020-04-16,"Serge, displaying his trademark hubris","""I strongly believe we can just lucksack into this."""
1801,2020-04-16,"Serge, eating crow","""You were right, chat."""
1802,2020-04-16,Serge,"""Traffic circles and bullet hell, the ways into my brain"""
1803,2020-04-16,Serge,"""Hello, gamers. Winky face."""
1804,2020-04-17,Serge,"""This place is just littered with our graves."""
1805,2020-04-17,Serge,"""I was covered in bees, Ben. I was covered in bees!"""
1806,2020-04-17,Serge,"""Neeee-yeh-eh-eh-eeeeeeh!"""
1807,2020-04-17,Serge,"""Who needs counting?"""
1808,2020-04-17,Serge,"""My chat is roasting me... and I'm here for it. This is the community I've cultivated"""
